soc_mwh
5.0
5.021483929720062
5.0408812368770555
5.06270180905149
5.0846424751065005
5.102268793679649
5.1206740488731946
5.140981681789817
5.1604949583037945
5.180283346592959
5.198712700895963
5.219478635388087
5.239942441877851
5.259226400479223
5.279881634748698
5.299432530811035
5.316919872936283
5.336020125273914
5.353057156506048
5.3725855873363955
5.390627479969642
5.408325837296356
5.425162763839033
5.444592538888877
5.461897521631646
5.47866760355619
5.4954092506399
5.513288636249119
5.530796929751768
5.548246456893633
5.565599938076664
5.585298099655427
5.601219385942601
5.61688415119606
5.632018144246069
5.6491203418118054
5.666880687326277
5.682782681586213
5.6975805016969305
5.712353282538024
5.729213516255669
5.746186112512901
5.762864819184425
5.7778146479938846
5.794083305719868
5.810231480912541
5.826591541336703
5.843976417804447
5.860536506261137
5.877881529648729
5.894500288121191
5.911615297456068
5.92942496973349
5.944457606522939
5.961380166090415
5.978365039486396
5.995412273702826
6.013312947916229
6.034115162623001
6.051899498328655
6.072724032551826
6.090156851266326
6.109971210608579
6.130961141841612
6.153035070237401
6.175776100348768
6.199132170765517
6.22134847897386
6.243907847563437
6.268872972638765
6.292830464994568
6.315721871497625
6.339300360724351
6.363652904926456
6.388921869684802
6.412341541475614
6.435716626476848
6.45657056601162
6.476458969440377
6.497433179988328
6.5148444896029485
6.5304558941718795
6.544607227646878
6.557658999060218
6.57041112887582
6.579901579839204
6.590559188344205
6.596427105251344
6.604533332425785
6.6139260446948915
6.618144950383188
6.61969942441323
6.621510719220923
6.622929030141861
6.622244250865555
6.614928186744663
6.607931429290062
6.5983617016926965
6.591947054891034
6.5826499564246275
6.5670552008152026
6.552622743672277
6.540678548134585
6.520087926478772
6.49960078522362
6.478026941871842
6.456607235146127
6.427700949538712
6.402484348754156
6.376633087062939
6.340317521978279
6.309934051510294
6.279562547521238
6.250447633238531
6.213252368297811
6.177425634879325
6.140874057635082
6.099837717174608
6.063669142208375
6.029712737925156
5.989411702366072
5.944568301558629
5.905122324513225
5.863765179177347
5.82219209328013
5.776328881816871
5.731030031380293
5.6810274021210585
5.63675469180263
5.583717688541934
5.532899851056563
5.478513803695746
5.416525475821325
5.364232466670362
5.3089987395804465
5.248872525391888
5.1967958068452385
5.138932706924638
5.080788885648136
5.027542662224432
4.9723046079702105
4.9147455548521775
4.858054776094314
4.801405030359294
4.739322858820896
4.672160628503552
4.6154645240558265
4.553755470745062
4.4989177046063356
4.442950368051811
4.385631307608934
4.330398903984675
4.2696044920607
4.203651817405883
4.141430872636014
4.084389141322843
4.022699005520597
3.963551481977562
3.899789671666341
3.8464580665696158
3.7753970264009564
3.717807064525821
3.665089464774811
3.6169715212566604
3.5571410597907303
3.500760652992355
3.4428148494792987
3.389367756028167
3.3424831995377104
3.292002137644152
3.2506584398502922
3.2040887629043033
3.1547711129266354
3.114251839395037
3.058813785407161
3.00849354503025
2.9699867843857124
2.928774857116297
2.8873676839012115
2.849266381103491
2.8110389748443394
2.7786641325644164
2.745464723808369
2.7112948582299414
2.6814638176737517
2.652781354080733
2.6276332697421667
2.6006306818736067
2.573877534319385
2.553812628256367
2.5393532209787235
2.521864051227522
2.5033902636042424
2.4890198991417853
2.48146482094646
2.4699208066753124
2.461288070721658
2.4613880986374514
2.4592957649961753
2.4622721872044955
2.4657675961787873
2.4715036444677696
2.478926201471756
2.4912624212199765
2.504607985834805
2.5153111598959037
2.531263514678905
2.548289656820118
2.568516186832276
2.590917011422664
2.61661016614376
2.645541112069688
2.6742669330462943
2.707213387419506
2.7417020829832555
2.778982260081525
2.8202292166321636
2.863133886025968
2.9078937006540597
2.9512065238026173
2.994431685523023
3.039016706442144
3.084940082361418
3.1314201166284215
3.1767189311766346
3.2243199315321873
3.2727071546539936
3.324949713820693
3.3768033537757858
3.4252305093022315
3.4749394995380465
3.5233881606727278
3.5734860881272152
3.6252415059768803
3.6785894012842086
3.7294214983278993
3.780584515226884
3.829776145978515
3.8819527633796254
3.9329164132045737
3.984679784534778
4.035927227328149
4.08823547580417
4.138036314993206
4.188092711949053
4.2431126598925015
4.292959157233926
4.342776175696771
4.396465537486872
4.451299918898915
4.499835665827463
4.549054066702369
4.5987828578076195
4.64996100015078
4.69665247543543
4.7438003713218935
4.791780662419307
4.838603389994119
4.8835715415474334
4.928179972931345
4.970276595076479
5.0132672924354145
5.055463500479595
5.097613212982292
5.137858784488294
5.178805787579533
5.219753009218542
5.258688298211343
5.297129638739822
5.334369145396864
5.37076623562387
5.405367000543745
5.440712897022073
5.474726355059802
5.511166884017416
5.546149019665704
5.578727169157045
5.608972902700608
5.638053431823669
5.669803180447655
5.699590295763901
5.729081818398976
5.754782987533742
5.783758035315934
5.811501140623052
5.836460511338675
5.861825763477492
5.8877542563544845
